Datetime,AEP_MW
2018-02-02 08:00:00,19931.0
2018-02-02 09:00:00,19890.0
2018-02-02 10:00:00,19766.0
2018-02-02 11:00:00,19709.0
2018-02-02 12:00:00,19541.0
2018-02-02 13:00:00,19364.0
2018-02-02 14:00:00,19071.0
2018-02-02 15:00:00,18763.0
2018-02-02 16:00:00,18515.0
2018-02-02 17:00:00,18365.0
2018-02-02 18:00:00,18929.0
2018-02-02 19:00:00,19582.0
2018-02-02 20:00:00,19811.0
2018-02-02 21:00:00,19793.0
2018-02-02 22:00:00,19741.0
2018-02-02 23:00:00,19238.0
2018-02-03 00:00:00,18776.0
2018-02-03 01:00:00,18382.0
2018-02-03 02:00:00,18271.0
2018-02-03 03:00:00,18167.0
2018-02-03 04:00:00,18126.0
2018-02-03 05:00:00,18185.0
2018-02-03 06:00:00,18399.0
2018-02-03 07:00:00,18792.0
2018-02-03 08:00:00,19323.0
2018-02-03 09:00:00,19542.0
2018-02-03 10:00:00,19220.0
2018-02-03 11:00:00,18741.0
2018-02-03 12:00:00,18184.0
2018-02-03 13:00:00,17479.0
2018-02-03 14:00:00,16965.0
2018-02-03 15:00:00,16427.0
2018-02-03 16:00:00,16308.0
2018-02-03 17:00:00,16349.0
2018-02-03 18:00:00,16789.0
2018-02-03 19:00:00,17330.0
2018-02-03 20:00:00,17325.0
2018-02-03 21:00:00,17098.0
2018-02-03 22:00:00,16633.0
2018-02-03 23:00:00,15959.0
2018-02-04 00:00:00,15362.0
2018-02-04 01:00:00,14905.0
2018-02-04 02:00:00,14550.0
2018-02-04 03:00:00,14297.0
2018-02-04 04:00:00,14186.0
2018-02-04 05:00:00,14285.0
2018-02-04 06:00:00,14681.0
2018-02-04 07:00:00,15186.0
2018-02-04 08:00:00,15735.0
2018-02-04 09:00:00,16171.0
2018-02-04 10:00:00,16468.0
2018-02-04 11:00:00,16537.0
2018-02-04 12:00:00,16626.0
2018-02-04 13:00:00,16578.0
2018-02-04 14:00:00,16462.0
2018-02-04 15:00:00,16281.0
2018-02-04 16:00:00,16195.0
2018-02-04 17:00:00,16284.0
2018-02-04 18:00:00,16738.0
2018-02-04 19:00:00,16928.0
2018-02-04 20:00:00,16744.0
2018-02-04 21:00:00,16587.0
2018-02-04 22:00:00,16436.0
2018-02-04 23:00:00,16101.0
2018-02-05 00:00:00,15870.0
2018-02-05 01:00:00,15568.0
2018-02-05 02:00:00,15498.0
2018-02-05 03:00:00,15604.0
2018-02-05 04:00:00,15825.0
2018-02-05 05:00:00,16301.0
2018-02-05 06:00:00,17307.0
2018-02-05 07:00:00,18605.0
2018-02-05 08:00:00,19501.0
2018-02-05 09:00:00,19741.0
2018-02-05 10:00:00,19421.0
2018-02-05 11:00:00,19122.0
2018-02-05 12:00:00,18649.0
2018-02-05 13:00:00,18239.0
2018-02-05 14:00:00,17724.0
2018-02-05 15:00:00,17418.0
2018-02-05 16:00:00,17314.0
2018-02-05 17:00:00,17498.0
2018-02-05 18:00:00,17893.0
2018-02-05 19:00:00,18923.0
2018-02-05 20:00:00,19127.0
2018-02-05 21:00:00,19003.0
2018-02-05 22:00:00,18617.0
2018-02-05 23:00:00,17956.0
2018-02-06 00:00:00,17338.0
2018-02-06 01:00:00,16944.0
2018-02-06 02:00:00,16798.0
2018-02-06 03:00:00,16597.0
2018-02-06 04:00:00,16633.0
2018-02-06 05:00:00,16872.0
2018-02-06 06:00:00,17609.0
2018-02-06 07:00:00,18717.0
2018-02-06 08:00:00,19116.0
2018-02-06 09:00:00,18931.0
2018-02-06 10:00:00,18640.0
2018-02-06 11:00:00,18252.0
2018-02-06 12:00:00,17865.0
2018-02-06 13:00:00,17434.0
2018-02-06 14:00:00,17197.0
2018-02-06 15:00:00,16960.0
2018-02-06 16:00:00,16890.0
2018-02-06 17:00:00,16987.0
2018-02-06 18:00:00,17433.0
2018-02-06 19:00:00,18050.0
2018-02-06 20:00:00,18048.0
2018-02-06 21:00:00,17844.0
2018-02-06 22:00:00,17426.0
2018-02-06 23:00:00,16660.0
2018-02-07 00:00:00,16089.0
2018-02-07 01:00:00,15592.0
2018-02-07 02:00:00,15431.0
2018-02-07 03:00:00,15483.0
2018-02-07 04:00:00,15597.0
2018-02-07 05:00:00,15978.0
2018-02-07 06:00:00,16642.0
2018-02-07 07:00:00,17663.0
2018-02-07 08:00:00,18370.0
2018-02-07 09:00:00,18283.0
2018-02-07 10:00:00,18324.0
2018-02-07 11:00:00,18380.0
2018-02-07 12:00:00,18247.0
2018-02-07 13:00:00,18028.0
2018-02-07 14:00:00,17947.0
2018-02-07 15:00:00,17769.0
2018-02-07 16:00:00,17604.0
2018-02-07 17:00:00,17686.0
2018-02-07 18:00:00,18077.0
2018-02-07 19:00:00,18567.0
2018-02-07 20:00:00,18646.0
2018-02-07 21:00:00,18464.0
2018-02-07 22:00:00,18002.0
2018-02-07 23:00:00,17346.0
2018-02-08 00:00:00,16845.0
2018-02-08 01:00:00,16332.0
2018-02-08 02:00:00,16159.0
2018-02-08 03:00:00,16132.0
2018-02-08 04:00:00,16271.0
2018-02-08 05:00:00,16610.0
2018-02-08 06:00:00,17464.0
2018-02-08 07:00:00,18768.0
2018-02-08 08:00:00,19520.0
2018-02-08 09:00:00,19463.0
2018-02-08 10:00:00,19171.0
2018-02-08 11:00:00,18774.0
2018-02-08 12:00:00,18304.0
2018-02-08 13:00:00,17876.0
2018-02-08 14:00:00,17447.0
2018-02-08 15:00:00,17041.0
2018-02-08 16:00:00,16731.0
2018-02-08 17:00:00,16798.0
2018-02-08 18:00:00,17286.0
2018-02-08 19:00:00,18297.0
2018-02-08 20:00:00,18659.0
2018-02-08 21:00:00,18640.0
2018-02-08 22:00:00,18410.0
2018-02-08 23:00:00,17765.0
2018-02-09 00:00:00,17177.0
2018-02-09 01:00:00,16757.0
2018-02-09 02:00:00,16490.0
2018-02-09 03:00:00,16490.0
2018-02-09 04:00:00,16519.0
2018-02-09 05:00:00,16881.0
2018-02-09 06:00:00,17548.0
2018-02-09 07:00:00,18758.0
2018-02-09 08:00:00,19245.0
2018-02-09 09:00:00,19057.0
2018-02-09 10:00:00,18570.0
2018-02-09 11:00:00,18091.0
2018-02-09 12:00:00,17422.0
2018-02-09 13:00:00,16797.0
2018-02-09 14:00:00,16336.0
2018-02-09 15:00:00,15824.0
2018-02-09 16:00:00,15350.0
2018-02-09 17:00:00,15350.0
2018-02-09 18:00:00,15638.0
2018-02-09 19:00:00,16267.0
2018-02-09 20:00:00,16271.0
2018-02-09 21:00:00,16145.0
2018-02-09 22:00:00,15900.0
2018-02-09 23:00:00,15350.0
2018-02-10 00:00:00,14770.0
2018-02-10 01:00:00,14190.0
2018-02-10 02:00:00,13816.0
2018-02-10 03:00:00,13728.0
2018-02-10 04:00:00,13610.0
2018-02-10 05:00:00,13807.0
2018-02-10 06:00:00,14047.0
2018-02-10 07:00:00,14501.0
2018-02-10 08:00:00,15002.0
2018-02-10 09:00:00,15354.0
2018-02-10 10:00:00,15683.0
2018-02-10 11:00:00,15780.0
2018-02-10 12:00:00,15651.0
2018-02-10 13:00:00,15429.0
2018-02-10 14:00:00,15330.0
2018-02-10 15:00:00,15115.0
2018-02-10 16:00:00,15060.0
2018-02-10 17:00:00,15123.0
2018-02-10 18:00:00,15416.0
2018-02-10 19:00:00,15696.0
2018-02-10 20:00:00,15559.0
2018-02-10 21:00:00,15401.0
2018-02-10 22:00:00,14999.0
2018-02-10 23:00:00,14433.0
2018-02-11 00:00:00,13904.0
2018-02-11 01:00:00,13379.0
2018-02-11 02:00:00,13126.0
2018-02-11 03:00:00,12967.0
2018-02-11 04:00:00,12892.0
2018-02-11 05:00:00,12902.0
2018-02-11 06:00:00,13056.0
2018-02-11 07:00:00,13376.0
2018-02-11 08:00:00,13777.0
2018-02-11 09:00:00,14165.0
2018-02-11 10:00:00,14431.0
2018-02-11 11:00:00,14499.0
2018-02-11 12:00:00,14311.0
2018-02-11 13:00:00,14286.0
2018-02-11 14:00:00,14155.0
2018-02-11 15:00:00,14005.0
2018-02-11 16:00:00,14045.0
2018-02-11 17:00:00,14219.0
2018-02-11 18:00:00,14674.0
2018-02-11 19:00:00,15288.0
2018-02-11 20:00:00,15380.0
2018-02-11 21:00:00,15244.0
2018-02-11 22:00:00,14856.0
2018-02-11 23:00:00,14311.0
2018-02-12 00:00:00,13917.0
2018-02-12 01:00:00,13632.0
2018-02-12 02:00:00,13546.0
2018-02-12 03:00:00,13530.0
2018-02-12 04:00:00,13794.0
2018-02-12 05:00:00,14194.0
2018-02-12 06:00:00,15135.0
2018-02-12 07:00:00,16554.0
2018-02-12 08:00:00,17314.0
2018-02-12 09:00:00,17270.0
2018-02-12 10:00:00,17248.0
2018-02-12 11:00:00,17105.0
2018-02-12 12:00:00,16895.0
2018-02-12 13:00:00,16764.0
2018-02-12 14:00:00,16424.0
2018-02-12 15:00:00,16171.0
2018-02-12 16:00:00,15826.0
2018-02-12 17:00:00,15874.0
2018-02-12 18:00:00,16323.0
2018-02-12 19:00:00,17305.0
2018-02-12 20:00:00,17713.0
2018-02-12 21:00:00,17692.0
2018-02-12 22:00:00,17339.0
2018-02-12 23:00:00,16529.0
2018-02-13 00:00:00,15956.0
2018-02-13 01:00:00,15603.0
2018-02-13 02:00:00,15447.0
2018-02-13 03:00:00,15293.0
2018-02-13 04:00:00,15334.0
2018-02-13 05:00:00,15582.0
2018-02-13 06:00:00,16483.0
2018-02-13 07:00:00,17855.0
2018-02-13 08:00:00,18435.0
2018-02-13 09:00:00,18218.0
2018-02-13 10:00:00,17926.0
2018-02-13 11:00:00,17625.0
2018-02-13 12:00:00,17181.0
2018-02-13 13:00:00,16678.0
2018-02-13 14:00:00,16346.0
2018-02-13 15:00:00,16109.0
2018-02-13 16:00:00,15930.0
2018-02-13 17:00:00,15948.0
2018-02-13 18:00:00,16281.0
2018-02-13 19:00:00,16997.0
2018-02-13 20:00:00,17200.0
2018-02-13 21:00:00,17051.0
2018-02-13 22:00:00,16552.0
2018-02-13 23:00:00,15925.0
2018-02-14 00:00:00,15221.0
2018-02-14 01:00:00,14707.0
2018-02-14 02:00:00,14522.0
2018-02-14 03:00:00,14276.0
2018-02-14 04:00:00,14239.0
2018-02-14 05:00:00,14448.0
2018-02-14 06:00:00,15157.0
2018-02-14 07:00:00,16415.0
2018-02-14 08:00:00,16879.0
2018-02-14 09:00:00,16701.0
2018-02-14 10:00:00,16387.0
2018-02-14 11:00:00,16214.0
2018-02-14 12:00:00,16000.0
2018-02-14 13:00:00,15735.0
2018-02-14 14:00:00,15566.0
2018-02-14 15:00:00,15255.0
2018-02-14 16:00:00,15116.0
2018-02-14 17:00:00,15152.0
2018-02-14 18:00:00,15382.0
2018-02-14 19:00:00,15787.0
2018-02-14 20:00:00,15745.0
2018-02-14 21:00:00,15578.0
2018-02-14 22:00:00,15085.0
2018-02-14 23:00:00,14251.0
2018-02-15 00:00:00,13508.0
2018-02-15 01:00:00,12895.0
2018-02-15 02:00:00,12490.0
2018-02-15 03:00:00,12307.0
2018-02-15 04:00:00,12180.0
2018-02-15 05:00:00,12438.0
2018-02-15 06:00:00,12992.0
2018-02-15 07:00:00,14146.0
2018-02-15 08:00:00,14780.0
2018-02-15 09:00:00,14771.0
2018-02-15 10:00:00,14689.0
2018-02-15 11:00:00,14740.0
2018-02-15 12:00:00,14684.0
2018-02-15 13:00:00,14626.0
2018-02-15 14:00:00,14559.0
2018-02-15 15:00:00,14399.0
2018-02-15 16:00:00,14234.0
2018-02-15 17:00:00,14262.0
2018-02-15 18:00:00,14402.0
2018-02-15 19:00:00,14919.0
2018-02-15 20:00:00,14953.0
2018-02-15 21:00:00,14647.0
2018-02-15 22:00:00,14215.0
2018-02-15 23:00:00,13436.0
2018-02-16 00:00:00,12753.0
2018-02-16 01:00:00,12266.0
2018-02-16 02:00:00,11941.0
2018-02-16 03:00:00,11777.0
2018-02-16 04:00:00,11772.0
2018-02-16 05:00:00,12071.0
2018-02-16 06:00:00,12694.0
2018-02-16 07:00:00,13862.0
2018-02-16 08:00:00,14617.0
2018-02-16 09:00:00,14820.0
2018-02-16 10:00:00,15072.0
2018-02-16 11:00:00,15247.0
2018-02-16 12:00:00,15202.0
2018-02-16 13:00:00,15282.0
2018-02-16 14:00:00,15389.0
2018-02-16 15:00:00,15263.0
2018-02-16 16:00:00,15144.0
2018-02-16 17:00:00,15196.0
2018-02-16 18:00:00,15302.0
2018-02-16 19:00:00,15788.0
2018-02-16 20:00:00,15796.0
2018-02-16 21:00:00,15711.0
2018-02-16 22:00:00,15425.0
2018-02-16 23:00:00,15005.0
2018-02-17 00:00:00,14307.0
2018-02-17 01:00:00,13807.0
2018-02-17 02:00:00,13559.0
2018-02-17 03:00:00,13516.0
2018-02-17 04:00:00,13562.0
2018-02-17 05:00:00,13725.0
2018-02-17 06:00:00,14081.0
2018-02-17 07:00:00,14466.0
2018-02-17 08:00:00,15087.0
2018-02-17 09:00:00,15464.0
2018-02-17 10:00:00,15827.0
2018-02-17 11:00:00,16002.0
2018-02-17 12:00:00,16066.0
2018-02-17 13:00:00,16114.0
2018-02-17 14:00:00,15940.0
2018-02-17 15:00:00,15946.0
2018-02-17 16:00:00,15900.0
2018-02-17 17:00:00,15908.0
2018-02-17 18:00:00,16216.0
2018-02-17 19:00:00,16628.0
2018-02-17 20:00:00,16511.0
2018-02-17 21:00:00,16094.0
2018-02-17 22:00:00,15676.0
2018-02-17 23:00:00,14935.0
2018-02-18 00:00:00,14346.0
2018-02-18 01:00:00,13769.0
2018-02-18 02:00:00,13370.0
2018-02-18 03:00:00,13180.0
2018-02-18 04:00:00,13151.0
2018-02-18 05:00:00,13225.0
2018-02-18 06:00:00,13506.0
2018-02-18 07:00:00,13888.0
2018-02-18 08:00:00,14396.0
2018-02-18 09:00:00,14688.0
2018-02-18 10:00:00,14718.0
2018-02-18 11:00:00,14309.0
2018-02-18 12:00:00,14011.0
2018-02-18 13:00:00,13739.0
2018-02-18 14:00:00,13438.0
2018-02-18 15:00:00,13173.0
2018-02-18 16:00:00,13041.0
2018-02-18 17:00:00,13068.0
2018-02-18 18:00:00,13609.0
2018-02-18 19:00:00,14495.0
2018-02-18 20:00:00,14970.0
2018-02-18 21:00:00,15006.0
2018-02-18 22:00:00,14722.0
2018-02-18 23:00:00,14343.0
2018-02-19 00:00:00,13809.0
2018-02-19 01:00:00,13501.0
2018-02-19 02:00:00,13341.0
2018-02-19 03:00:00,13229.0
2018-02-19 04:00:00,13231.0
2018-02-19 05:00:00,13464.0
2018-02-19 06:00:00,14010.0
2018-02-19 07:00:00,14906.0
2018-02-19 08:00:00,15552.0
2018-02-19 09:00:00,15701.0
2018-02-19 10:00:00,15765.0
2018-02-19 11:00:00,15723.0
2018-02-19 12:00:00,15466.0
2018-02-19 13:00:00,15321.0
2018-02-19 14:00:00,14846.0
2018-02-19 15:00:00,14790.0
2018-02-19 16:00:00,14504.0
2018-02-19 17:00:00,14458.0
2018-02-19 18:00:00,14508.0
2018-02-19 19:00:00,14984.0
2018-02-19 20:00:00,15165.0
2018-02-19 21:00:00,14814.0
2018-02-19 22:00:00,14294.0
2018-02-19 23:00:00,13527.0
2018-02-20 00:00:00,12688.0
2018-02-20 01:00:00,12135.0
2018-02-20 02:00:00,11918.0
2018-02-20 03:00:00,11688.0
2018-02-20 04:00:00,11654.0
2018-02-20 05:00:00,11894.0
2018-02-20 06:00:00,12656.0
2018-02-20 07:00:00,13847.0
2018-02-20 08:00:00,14473.0
2018-02-20 09:00:00,14433.0
2018-02-20 10:00:00,14333.0
2018-02-20 11:00:00,14361.0
2018-02-20 12:00:00,14216.0
2018-02-20 13:00:00,14200.0
2018-02-20 14:00:00,14193.0
2018-02-20 15:00:00,14087.0
2018-02-20 16:00:00,13800.0
2018-02-20 17:00:00,13803.0
2018-02-20 18:00:00,13844.0
2018-02-20 19:00:00,14376.0
2018-02-20 20:00:00,14503.0
2018-02-20 21:00:00,14389.0
2018-02-20 22:00:00,13819.0
2018-02-20 23:00:00,13050.0
2018-02-21 00:00:00,12303.0
2018-02-21 01:00:00,11715.0
2018-02-21 02:00:00,11444.0
2018-02-21 03:00:00,11274.0
2018-02-21 04:00:00,11302.0
2018-02-21 05:00:00,11355.0
2018-02-21 06:00:00,12184.0
2018-02-21 07:00:00,13393.0
2018-02-21 08:00:00,13945.0
2018-02-21 09:00:00,14007.0
2018-02-21 10:00:00,14171.0
2018-02-21 11:00:00,14256.0
2018-02-21 12:00:00,14229.0
2018-02-21 13:00:00,14265.0
2018-02-21 14:00:00,14314.0
2018-02-21 15:00:00,14207.0
2018-02-21 16:00:00,14114.0
2018-02-21 17:00:00,14198.0
2018-02-21 18:00:00,14549.0
2018-02-21 19:00:00,15041.0
2018-02-21 20:00:00,15220.0
2018-02-21 21:00:00,15061.0
2018-02-21 22:00:00,14668.0
2018-02-21 23:00:00,14044.0
2018-02-22 00:00:00,13119.0
2018-02-22 01:00:00,12661.0
2018-02-22 02:00:00,12462.0
2018-02-22 03:00:00,12391.0
2018-02-22 04:00:00,12505.0
2018-02-22 05:00:00,12772.0
2018-02-22 06:00:00,13575.0
2018-02-22 07:00:00,14786.0
2018-02-22 08:00:00,15519.0
2018-02-22 09:00:00,15310.0
2018-02-22 10:00:00,15383.0
2018-02-22 11:00:00,15371.0
2018-02-22 12:00:00,15210.0
2018-02-22 13:00:00,15176.0
2018-02-22 14:00:00,15015.0
2018-02-22 15:00:00,14919.0
2018-02-22 16:00:00,14696.0
2018-02-22 17:00:00,14714.0
2018-02-22 18:00:00,14776.0
2018-02-22 19:00:00,15268.0
2018-02-22 20:00:00,15453.0
2018-02-22 21:00:00,15155.0
2018-02-22 22:00:00,14784.0
2018-02-22 23:00:00,14067.0
2018-02-23 00:00:00,13223.0
2018-02-23 01:00:00,12714.0
2018-02-23 02:00:00,12391.0
2018-02-23 03:00:00,12182.0
2018-02-23 04:00:00,11967.0
2018-02-23 05:00:00,12260.0
2018-02-23 06:00:00,12911.0
2018-02-23 07:00:00,14112.0
2018-02-23 08:00:00,14720.0
2018-02-23 09:00:00,14716.0
2018-02-23 10:00:00,14764.0
2018-02-23 11:00:00,14760.0
2018-02-23 12:00:00,14476.0
2018-02-23 13:00:00,14334.0
2018-02-23 14:00:00,14105.0
2018-02-23 15:00:00,13965.0
2018-02-23 16:00:00,13731.0
2018-02-23 17:00:00,13597.0
2018-02-23 18:00:00,13530.0
2018-02-23 19:00:00,13906.0
2018-02-23 20:00:00,13901.0
2018-02-23 21:00:00,13656.0
2018-02-23 22:00:00,13302.0
2018-02-23 23:00:00,12673.0
2018-02-24 00:00:00,12008.0
2018-02-24 01:00:00,11436.0
2018-02-24 02:00:00,11182.0
2018-02-24 03:00:00,11038.0
2018-02-24 04:00:00,11090.0
2018-02-24 05:00:00,11228.0
2018-02-24 06:00:00,11542.0
2018-02-24 07:00:00,12043.0
2018-02-24 08:00:00,12633.0
2018-02-24 09:00:00,13104.0
2018-02-24 10:00:00,13495.0
2018-02-24 11:00:00,13666.0
2018-02-24 12:00:00,13728.0
2018-02-24 13:00:00,13551.0
2018-02-24 14:00:00,13338.0
2018-02-24 15:00:00,13001.0
2018-02-24 16:00:00,12973.0
2018-02-24 17:00:00,12938.0
2018-02-24 18:00:00,13184.0
2018-02-24 19:00:00,13673.0
2018-02-24 20:00:00,13720.0
2018-02-24 21:00:00,13520.0
2018-02-24 22:00:00,13182.0
2018-02-24 23:00:00,12578.0
2018-02-25 00:00:00,12056.0
2018-02-25 01:00:00,11460.0
2018-02-25 02:00:00,11142.0
2018-02-25 03:00:00,10925.0
2018-02-25 04:00:00,10825.0
2018-02-25 05:00:00,10802.0
2018-02-25 06:00:00,10945.0
2018-02-25 07:00:00,11281.0
2018-02-25 08:00:00,11642.0
2018-02-25 09:00:00,12168.0
2018-02-25 10:00:00,12550.0
2018-02-25 11:00:00,12747.0
2018-02-25 12:00:00,12737.0
2018-02-25 13:00:00,12733.0
2018-02-25 14:00:00,12661.0
2018-02-25 15:00:00,12547.0
2018-02-25 16:00:00,12510.0
2018-02-25 17:00:00,12710.0
2018-02-25 18:00:00,13041.0
2018-02-25 19:00:00,13702.0
2018-02-25 20:00:00,14124.0
2018-02-25 21:00:00,13993.0
2018-02-25 22:00:00,13611.0
2018-02-25 23:00:00,13053.0
2018-02-26 00:00:00,12472.0
2018-02-26 01:00:00,12153.0
2018-02-26 02:00:00,12133.0
2018-02-26 03:00:00,12127.0
2018-02-26 04:00:00,12207.0
2018-02-26 05:00:00,12604.0
2018-02-26 06:00:00,13466.0
2018-02-26 07:00:00,14782.0
2018-02-26 08:00:00,15494.0
2018-02-26 09:00:00,15444.0
2018-02-26 10:00:00,15348.0
2018-02-26 11:00:00,15217.0
2018-02-26 12:00:00,14979.0
2018-02-26 13:00:00,14806.0
2018-02-26 14:00:00,14548.0
2018-02-26 15:00:00,14345.0
2018-02-26 16:00:00,14032.0
2018-02-26 17:00:00,13896.0
2018-02-26 18:00:00,14088.0
2018-02-26 19:00:00,14919.0
2018-02-26 20:00:00,15536.0
2018-02-26 21:00:00,15610.0
2018-02-26 22:00:00,15303.0
2018-02-26 23:00:00,14787.0
2018-02-27 00:00:00,14278.0
2018-02-27 01:00:00,14020.0
2018-02-27 02:00:00,13919.0
2018-02-27 03:00:00,13961.0
2018-02-27 04:00:00,13958.0
2018-02-27 05:00:00,14510.0
2018-02-27 06:00:00,15394.0
2018-02-27 07:00:00,16735.0
2018-02-27 08:00:00,17287.0
2018-02-27 09:00:00,16829.0
2018-02-27 10:00:00,16074.0
2018-02-27 11:00:00,15463.0
2018-02-27 12:00:00,14990.0
2018-02-27 13:00:00,14647.0
2018-02-27 14:00:00,14359.0
2018-02-27 15:00:00,14008.0
2018-02-27 16:00:00,13691.0
2018-02-27 17:00:00,13565.0
2018-02-27 18:00:00,13735.0
2018-02-27 19:00:00,14444.0
2018-02-27 20:00:00,14996.0
2018-02-27 21:00:00,14922.0
2018-02-27 22:00:00,14663.0
2018-02-27 23:00:00,14027.0
2018-02-28 00:00:00,13421.0
2018-02-28 01:00:00,12993.0
2018-02-28 02:00:00,12732.0
2018-02-28 03:00:00,12578.0
2018-02-28 04:00:00,12600.0
2018-02-28 05:00:00,12849.0
2018-02-28 06:00:00,13561.0
2018-02-28 07:00:00,14805.0
2018-02-28 08:00:00,15306.0
2018-02-28 09:00:00,15202.0
2018-02-28 10:00:00,15016.0
2018-02-28 11:00:00,14975.0
2018-02-28 12:00:00,14751.0
2018-02-28 13:00:00,14584.0
2018-02-28 14:00:00,14382.0
2018-02-28 15:00:00,14183.0
2018-02-28 16:00:00,13977.0
2018-02-28 17:00:00,13974.0
2018-02-28 18:00:00,14191.0
2018-02-28 19:00:00,14789.0
2018-02-28 20:00:00,14917.0
2018-02-28 21:00:00,14712.0
2018-02-28 22:00:00,14241.0
2018-02-28 23:00:00,13542.0
2018-03-01 00:00:00,12823.0
2018-03-01 01:00:00,12326.0
2018-03-01 02:00:00,12105.0
2018-03-01 03:00:00,11961.0
2018-03-01 04:00:00,12044.0
2018-03-01 05:00:00,12397.0
2018-03-01 06:00:00,13094.0
2018-03-01 07:00:00,14315.0
2018-03-01 08:00:00,15071.0
2018-03-01 09:00:00,15136.0
2018-03-01 10:00:00,15184.0
2018-03-01 11:00:00,15304.0
2018-03-01 12:00:00,15245.0
2018-03-01 13:00:00,15155.0
2018-03-01 14:00:00,15101.0
2018-03-01 15:00:00,14982.0
2018-03-01 16:00:00,14778.0
2018-03-01 17:00:00,14849.0
2018-03-01 18:00:00,15050.0
2018-03-01 19:00:00,15566.0
2018-03-01 20:00:00,15754.0
2018-03-01 21:00:00,15648.0
2018-03-01 22:00:00,15414.0
2018-03-01 23:00:00,14730.0
2018-03-02 00:00:00,14196.0
2018-03-02 01:00:00,13844.0
2018-03-02 02:00:00,13661.0
2018-03-02 03:00:00,13629.0
2018-03-02 04:00:00,13713.0
2018-03-02 05:00:00,13993.0
2018-03-02 06:00:00,14878.0
2018-03-02 07:00:00,16099.0
2018-03-02 08:00:00,16889.0
2018-03-02 09:00:00,16840.0
2018-03-02 10:00:00,16743.0
2018-03-02 11:00:00,16637.0
2018-03-02 12:00:00,16233.0
2018-03-02 13:00:00,15868.0
2018-03-02 14:00:00,15518.0
2018-03-02 15:00:00,15228.0
2018-03-02 16:00:00,14820.0
2018-03-02 17:00:00,14710.0
2018-03-02 18:00:00,14941.0
2018-03-02 19:00:00,15639.0
2018-03-02 20:00:00,15994.0
2018-03-02 21:00:00,16034.0
2018-03-02 22:00:00,15827.0
2018-03-02 23:00:00,15357.0
2018-03-03 00:00:00,14781.0
2018-03-03 01:00:00,14425.0
2018-03-03 02:00:00,14296.0
2018-03-03 03:00:00,14303.0
2018-03-03 04:00:00,14350.0
2018-03-03 05:00:00,14529.0
2018-03-03 06:00:00,14916.0
2018-03-03 07:00:00,15439.0
2018-03-03 08:00:00,15673.0
2018-03-03 09:00:00,15705.0
2018-03-03 10:00:00,15416.0
2018-03-03 11:00:00,15124.0
2018-03-03 12:00:00,14691.0
2018-03-03 13:00:00,14261.0
2018-03-03 14:00:00,13948.0
2018-03-03 15:00:00,13529.0
2018-03-03 16:00:00,13325.0
2018-03-03 17:00:00,13327.0
2018-03-03 18:00:00,13539.0
2018-03-03 19:00:00,14312.0
2018-03-03 20:00:00,14984.0
2018-03-03 21:00:00,15098.0
2018-03-03 22:00:00,14912.0
2018-03-03 23:00:00,14593.0
2018-03-04 00:00:00,14274.0
2018-03-04 01:00:00,13934.0
2018-03-04 02:00:00,13772.0
2018-03-04 03:00:00,13814.0
2018-03-04 04:00:00,13889.0
2018-03-04 05:00:00,14081.0
2018-03-04 06:00:00,14385.0
2018-03-04 07:00:00,14806.0
2018-03-04 08:00:00,15141.0
2018-03-04 09:00:00,15284.0
2018-03-04 10:00:00,14998.0
2018-03-04 11:00:00,14419.0
2018-03-04 12:00:00,13978.0
2018-03-04 13:00:00,13686.0
2018-03-04 14:00:00,13294.0
2018-03-04 15:00:00,13040.0
2018-03-04 16:00:00,12875.0
2018-03-04 17:00:00,13001.0
2018-03-04 18:00:00,13341.0
2018-03-04 19:00:00,14271.0
2018-03-04 20:00:00,15036.0
2018-03-04 21:00:00,15245.0
2018-03-04 22:00:00,15032.0
2018-03-04 23:00:00,14558.0
2018-03-05 00:00:00,14292.0
2018-03-05 01:00:00,14086.0
2018-03-05 02:00:00,14043.0
2018-03-05 03:00:00,14152.0
2018-03-05 04:00:00,14396.0
2018-03-05 05:00:00,14827.0
2018-03-05 06:00:00,15799.0
2018-03-05 07:00:00,17143.0
2018-03-05 08:00:00,17604.0
2018-03-05 09:00:00,17394.0
2018-03-05 10:00:00,16834.0
2018-03-05 11:00:00,16417.0
2018-03-05 12:00:00,16065.0
2018-03-05 13:00:00,15722.0
2018-03-05 14:00:00,15411.0
2018-03-05 15:00:00,15105.0
2018-03-05 16:00:00,14754.0
2018-03-05 17:00:00,14770.0
2018-03-05 18:00:00,15105.0
2018-03-05 19:00:00,15827.0
2018-03-05 20:00:00,16305.0
2018-03-05 21:00:00,16249.0
2018-03-05 22:00:00,15835.0
2018-03-05 23:00:00,15136.0
2018-03-06 00:00:00,14440.0
2018-03-06 01:00:00,14020.0
2018-03-06 02:00:00,13703.0
2018-03-06 03:00:00,13725.0
2018-03-06 04:00:00,13694.0
2018-03-06 05:00:00,13856.0
2018-03-06 06:00:00,14592.0
2018-03-06 07:00:00,15855.0
2018-03-06 08:00:00,16239.0
2018-03-06 09:00:00,16193.0
2018-03-06 10:00:00,15994.0
2018-03-06 11:00:00,15788.0
2018-03-06 12:00:00,15541.0
2018-03-06 13:00:00,15251.0
2018-03-06 14:00:00,15110.0
2018-03-06 15:00:00,14821.0
2018-03-06 16:00:00,14633.0
