Datetime,PJME_MW
2018-02-02 08:00:00,36938.0
2018-02-02 09:00:00,37175.0
2018-02-02 10:00:00,36707.0
2018-02-02 11:00:00,36691.0
2018-02-02 12:00:00,36703.0
2018-02-02 13:00:00,36622.0
2018-02-02 14:00:00,36569.0
2018-02-02 15:00:00,36696.0
2018-02-02 16:00:00,37298.0
2018-02-02 17:00:00,38771.0
2018-02-02 18:00:00,41135.0
2018-02-02 19:00:00,42138.0
2018-02-02 20:00:00,41745.0
2018-02-02 21:00:00,41134.0
2018-02-02 22:00:00,40000.0
2018-02-02 23:00:00,38251.0
2018-02-03 00:00:00,36544.0
2018-02-03 01:00:00,35180.0
2018-02-03 02:00:00,34493.0
2018-02-03 03:00:00,34191.0
2018-02-03 04:00:00,34277.0
2018-02-03 05:00:00,34677.0
2018-02-03 06:00:00,35663.0
2018-02-03 07:00:00,37206.0
2018-02-03 08:00:00,38198.0
2018-02-03 09:00:00,38172.0
2018-02-03 10:00:00,37257.0
2018-02-03 11:00:00,36228.0
2018-02-03 12:00:00,35219.0
2018-02-03 13:00:00,34089.0
2018-02-03 14:00:00,33065.0
2018-02-03 15:00:00,32613.0
2018-02-03 16:00:00,32836.0
2018-02-03 17:00:00,34009.0
2018-02-03 18:00:00,36363.0
2018-02-03 19:00:00,37640.0
2018-02-03 20:00:00,37400.0
2018-02-03 21:00:00,36871.0
2018-02-03 22:00:00,35774.0
2018-02-03 23:00:00,34167.0
2018-02-04 00:00:00,32435.0
2018-02-04 01:00:00,31049.0
2018-02-04 02:00:00,30100.0
2018-02-04 03:00:00,29521.0
2018-02-04 04:00:00,29255.0
2018-02-04 05:00:00,29297.0
2018-02-04 06:00:00,29771.0
2018-02-04 07:00:00,30658.0
2018-02-04 08:00:00,31422.0
2018-02-04 09:00:00,32351.0
2018-02-04 10:00:00,33222.0
2018-02-04 11:00:00,33729.0
2018-02-04 12:00:00,34131.0
2018-02-04 13:00:00,34357.0
2018-02-04 14:00:00,34474.0
2018-02-04 15:00:00,34634.0
2018-02-04 16:00:00,34950.0
2018-02-04 17:00:00,35763.0
2018-02-04 18:00:00,36952.0
2018-02-04 19:00:00,36155.0
2018-02-04 20:00:00,34768.0
2018-02-04 21:00:00,33940.0
2018-02-04 22:00:00,32823.0
2018-02-04 23:00:00,31579.0
2018-02-05 00:00:00,30532.0
2018-02-05 01:00:00,29188.0
2018-02-05 02:00:00,28354.0
2018-02-05 03:00:00,28086.0
2018-02-05 04:00:00,28318.0
2018-02-05 05:00:00,29163.0
2018-02-05 06:00:00,31286.0
2018-02-05 07:00:00,34473.0
2018-02-05 08:00:00,36368.0
2018-02-05 09:00:00,36803.0
2018-02-05 10:00:00,36226.0
2018-02-05 11:00:00,35502.0
2018-02-05 12:00:00,34837.0
2018-02-05 13:00:00,34388.0
2018-02-05 14:00:00,33980.0
2018-02-05 15:00:00,33719.0
2018-02-05 16:00:00,34015.0
2018-02-05 17:00:00,35332.0
2018-02-05 18:00:00,38075.0
2018-02-05 19:00:00,39794.0
2018-02-05 20:00:00,39769.0
2018-02-05 21:00:00,39260.0
2018-02-05 22:00:00,37820.0
2018-02-05 23:00:00,35627.0
2018-02-06 00:00:00,33810.0
2018-02-06 01:00:00,32545.0
2018-02-06 02:00:00,31900.0
2018-02-06 03:00:00,31530.0
2018-02-06 04:00:00,31572.0
2018-02-06 05:00:00,32345.0
2018-02-06 06:00:00,34446.0
2018-02-06 07:00:00,37736.0
2018-02-06 08:00:00,39080.0
2018-02-06 09:00:00,38809.0
2018-02-06 10:00:00,38393.0
2018-02-06 11:00:00,37927.0
2018-02-06 12:00:00,36970.0
2018-02-06 13:00:00,35940.0
2018-02-06 14:00:00,35602.0
2018-02-06 15:00:00,34974.0
2018-02-06 16:00:00,34873.0
2018-02-06 17:00:00,35629.0
2018-02-06 18:00:00,37632.0
2018-02-06 19:00:00,38938.0
2018-02-06 20:00:00,38729.0
2018-02-06 21:00:00,38103.0
2018-02-06 22:00:00,36696.0
2018-02-06 23:00:00,34633.0
2018-02-07 00:00:00,32728.0
2018-02-07 01:00:00,31511.0
2018-02-07 02:00:00,30876.0
2018-02-07 03:00:00,30557.0
2018-02-07 04:00:00,30613.0
2018-02-07 05:00:00,31259.0
2018-02-07 06:00:00,33046.0
2018-02-07 07:00:00,35822.0
2018-02-07 08:00:00,37515.0
2018-02-07 09:00:00,38207.0
2018-02-07 10:00:00,38464.0
2018-02-07 11:00:00,38643.0
2018-02-07 12:00:00,38677.0
2018-02-07 13:00:00,38631.0
2018-02-07 14:00:00,38383.0
2018-02-07 15:00:00,37927.0
2018-02-07 16:00:00,37592.0
2018-02-07 17:00:00,37856.0
2018-02-07 18:00:00,38944.0
2018-02-07 19:00:00,38885.0
2018-02-07 20:00:00,38033.0
2018-02-07 21:00:00,36994.0
2018-02-07 22:00:00,35344.0
2018-02-07 23:00:00,33287.0
2018-02-08 00:00:00,31517.0
2018-02-08 01:00:00,30409.0
2018-02-08 02:00:00,29989.0
2018-02-08 03:00:00,29989.0
2018-02-08 04:00:00,30442.0
2018-02-08 05:00:00,31578.0
2018-02-08 06:00:00,34006.0
2018-02-08 07:00:00,37407.0
2018-02-08 08:00:00,39102.0
2018-02-08 09:00:00,38642.0
2018-02-08 10:00:00,37271.0
2018-02-08 11:00:00,36094.0
2018-02-08 12:00:00,35222.0
2018-02-08 13:00:00,34479.0
2018-02-08 14:00:00,34156.0
2018-02-08 15:00:00,33936.0
2018-02-08 16:00:00,34392.0
2018-02-08 17:00:00,35635.0
2018-02-08 18:00:00,37957.0
2018-02-08 19:00:00,39608.0
2018-02-08 20:00:00,39555.0
2018-02-08 21:00:00,39012.0
2018-02-08 22:00:00,37731.0
2018-02-08 23:00:00,35666.0
2018-02-09 00:00:00,33919.0
2018-02-09 01:00:00,32798.0
2018-02-09 02:00:00,32327.0
2018-02-09 03:00:00,32247.0
2018-02-09 04:00:00,32515.0
2018-02-09 05:00:00,33440.0
2018-02-09 06:00:00,35642.0
2018-02-09 07:00:00,38975.0
2018-02-09 08:00:00,40261.0
2018-02-09 09:00:00,39538.0
2018-02-09 10:00:00,38214.0
2018-02-09 11:00:00,36913.0
2018-02-09 12:00:00,35958.0
2018-02-09 13:00:00,35459.0
2018-02-09 14:00:00,34957.0
2018-02-09 15:00:00,34608.0
2018-02-09 16:00:00,34581.0
2018-02-09 17:00:00,35244.0
2018-02-09 18:00:00,36730.0
2018-02-09 19:00:00,37297.0
2018-02-09 20:00:00,36609.0
2018-02-09 21:00:00,35697.0
2018-02-09 22:00:00,34466.0
2018-02-09 23:00:00,32648.0
2018-02-10 00:00:00,30759.0
2018-02-10 01:00:00,29278.0
2018-02-10 02:00:00,28409.0
2018-02-10 03:00:00,27947.0
2018-02-10 04:00:00,27798.0
2018-02-10 05:00:00,28016.0
2018-02-10 06:00:00,28686.0
2018-02-10 07:00:00,29853.0
2018-02-10 08:00:00,30712.0
2018-02-10 09:00:00,31597.0
2018-02-10 10:00:00,31833.0
2018-02-10 11:00:00,31829.0
2018-02-10 12:00:00,31680.0
2018-02-10 13:00:00,31493.0
2018-02-10 14:00:00,31251.0
2018-02-10 15:00:00,30970.0
2018-02-10 16:00:00,30860.0
2018-02-10 17:00:00,31376.0
2018-02-10 18:00:00,32539.0
2018-02-10 19:00:00,32732.0
2018-02-10 20:00:00,32111.0
2018-02-10 21:00:00,31305.0
2018-02-10 22:00:00,30173.0
2018-02-10 23:00:00,28714.0
2018-02-11 00:00:00,27078.0
2018-02-11 01:00:00,25692.0
2018-02-11 02:00:00,24842.0
2018-02-11 03:00:00,24303.0
2018-02-11 04:00:00,24083.0
2018-02-11 05:00:00,24150.0
2018-02-11 06:00:00,24640.0
2018-02-11 07:00:00,25602.0
2018-02-11 08:00:00,26503.0
2018-02-11 09:00:00,27773.0
2018-02-11 10:00:00,28876.0
2018-02-11 11:00:00,29490.0
2018-02-11 12:00:00,29798.0
2018-02-11 13:00:00,29818.0
2018-02-11 14:00:00,29590.0
2018-02-11 15:00:00,29220.0
2018-02-11 16:00:00,29091.0
2018-02-11 17:00:00,29583.0
2018-02-11 18:00:00,30962.0
2018-02-11 19:00:00,31620.0
2018-02-11 20:00:00,31145.0
2018-02-11 21:00:00,30272.0
2018-02-11 22:00:00,28853.0
2018-02-11 23:00:00,27094.0
2018-02-12 00:00:00,25302.0
2018-02-12 01:00:00,23986.0
2018-02-12 02:00:00,23197.0
2018-02-12 03:00:00,22871.0
2018-02-12 04:00:00,22929.0
2018-02-12 05:00:00,23751.0
2018-02-12 06:00:00,25945.0
2018-02-12 07:00:00,29602.0
2018-02-12 08:00:00,31813.0
2018-02-12 09:00:00,32458.0
2018-02-12 10:00:00,32862.0
2018-02-12 11:00:00,33219.0
2018-02-12 12:00:00,33252.0
2018-02-12 13:00:00,32454.0
2018-02-12 14:00:00,31382.0
2018-02-12 15:00:00,30524.0
2018-02-12 16:00:00,30713.0
2018-02-12 17:00:00,31601.0
2018-02-12 18:00:00,33745.0
2018-02-12 19:00:00,35481.0
2018-02-12 20:00:00,35517.0
2018-02-12 21:00:00,35013.0
2018-02-12 22:00:00,33901.0
2018-02-12 23:00:00,31957.0
2018-02-13 00:00:00,30098.0
2018-02-13 01:00:00,29033.0
2018-02-13 02:00:00,28599.0
2018-02-13 03:00:00,28574.0
2018-02-13 04:00:00,28891.0
2018-02-13 05:00:00,30013.0
2018-02-13 06:00:00,32493.0
2018-02-13 07:00:00,36110.0
2018-02-13 08:00:00,37417.0
2018-02-13 09:00:00,36171.0
2018-02-13 10:00:00,34771.0
2018-02-13 11:00:00,33734.0
2018-02-13 12:00:00,32841.0
2018-02-13 13:00:00,32075.0
2018-02-13 14:00:00,31705.0
2018-02-13 15:00:00,31677.0
2018-02-13 16:00:00,32391.0
2018-02-13 17:00:00,33736.0
2018-02-13 18:00:00,35810.0
2018-02-13 19:00:00,37134.0
2018-02-13 20:00:00,36811.0
2018-02-13 21:00:00,36078.0
2018-02-13 22:00:00,34484.0
2018-02-13 23:00:00,32277.0
2018-02-14 00:00:00,30254.0
2018-02-14 01:00:00,28793.0
2018-02-14 02:00:00,28070.0
2018-02-14 03:00:00,27789.0
2018-02-14 04:00:00,27910.0
2018-02-14 05:00:00,28679.0
2018-02-14 06:00:00,30857.0
2018-02-14 07:00:00,34195.0
2018-02-14 08:00:00,35419.0
2018-02-14 09:00:00,34699.0
2018-02-14 10:00:00,33482.0
2018-02-14 11:00:00,32621.0
2018-02-14 12:00:00,31842.0
2018-02-14 13:00:00,31153.0
2018-02-14 14:00:00,30839.0
2018-02-14 15:00:00,30606.0
2018-02-14 16:00:00,30769.0
2018-02-14 17:00:00,31579.0
2018-02-14 18:00:00,33303.0
2018-02-14 19:00:00,34248.0
2018-02-14 20:00:00,33723.0
2018-02-14 21:00:00,32894.0
2018-02-14 22:00:00,31480.0
2018-02-14 23:00:00,29354.0
2018-02-15 00:00:00,27390.0
2018-02-15 01:00:00,25980.0
2018-02-15 02:00:00,25162.0
2018-02-15 03:00:00,24731.0
2018-02-15 04:00:00,24686.0
2018-02-15 05:00:00,25354.0
2018-02-15 06:00:00,27262.0
2018-02-15 07:00:00,30424.0
2018-02-15 08:00:00,31802.0
2018-02-15 09:00:00,31720.0
2018-02-15 10:00:00,31390.0
2018-02-15 11:00:00,31056.0
2018-02-15 12:00:00,30707.0
2018-02-15 13:00:00,30442.0
2018-02-15 14:00:00,29943.0
2018-02-15 15:00:00,29572.0
2018-02-15 16:00:00,29398.0
2018-02-15 17:00:00,29669.0
2018-02-15 18:00:00,31074.0
2018-02-15 19:00:00,32135.0
2018-02-15 20:00:00,31772.0
2018-02-15 21:00:00,30882.0
2018-02-15 22:00:00,29394.0
2018-02-15 23:00:00,27376.0
2018-02-16 00:00:00,25438.0
2018-02-16 01:00:00,23927.0
2018-02-16 02:00:00,23073.0
2018-02-16 03:00:00,22578.0
2018-02-16 04:00:00,22556.0
2018-02-16 05:00:00,23088.0
2018-02-16 06:00:00,24678.0
2018-02-16 07:00:00,27515.0
2018-02-16 08:00:00,29296.0
2018-02-16 09:00:00,29855.0
2018-02-16 10:00:00,30086.0
2018-02-16 11:00:00,30164.0
2018-02-16 12:00:00,30102.0
2018-02-16 13:00:00,29974.0
2018-02-16 14:00:00,30030.0
2018-02-16 15:00:00,30059.0
2018-02-16 16:00:00,30079.0
2018-02-16 17:00:00,30618.0
2018-02-16 18:00:00,31830.0
2018-02-16 19:00:00,32420.0
2018-02-16 20:00:00,32079.0
2018-02-16 21:00:00,31556.0
2018-02-16 22:00:00,30696.0
2018-02-16 23:00:00,29398.0
2018-02-17 00:00:00,28029.0
2018-02-17 01:00:00,27015.0
2018-02-17 02:00:00,26460.0
2018-02-17 03:00:00,26252.0
2018-02-17 04:00:00,26449.0
2018-02-17 05:00:00,27004.0
2018-02-17 06:00:00,28089.0
2018-02-17 07:00:00,29605.0
2018-02-17 08:00:00,30625.0
2018-02-17 09:00:00,30923.0
2018-02-17 10:00:00,30550.0
2018-02-17 11:00:00,29943.0
2018-02-17 12:00:00,29231.0
2018-02-17 13:00:00,29099.0
2018-02-17 14:00:00,30009.0
2018-02-17 15:00:00,30706.0
2018-02-17 16:00:00,31324.0
2018-02-17 17:00:00,32493.0
2018-02-17 18:00:00,34057.0
2018-02-17 19:00:00,34848.0
2018-02-17 20:00:00,34569.0
2018-02-17 21:00:00,33893.0
2018-02-17 22:00:00,32747.0
2018-02-17 23:00:00,31161.0
2018-02-18 00:00:00,29493.0
2018-02-18 01:00:00,28120.0
2018-02-18 02:00:00,27296.0
2018-02-18 03:00:00,26842.0
2018-02-18 04:00:00,26701.0
2018-02-18 05:00:00,26922.0
2018-02-18 06:00:00,27615.0
2018-02-18 07:00:00,28585.0
2018-02-18 08:00:00,29164.0
2018-02-18 09:00:00,29711.0
2018-02-18 10:00:00,29836.0
2018-02-18 11:00:00,29480.0
2018-02-18 12:00:00,28822.0
2018-02-18 13:00:00,28146.0
2018-02-18 14:00:00,27456.0
2018-02-18 15:00:00,26978.0
2018-02-18 16:00:00,26998.0
2018-02-18 17:00:00,27939.0
2018-02-18 18:00:00,29899.0
2018-02-18 19:00:00,32022.0
2018-02-18 20:00:00,32228.0
2018-02-18 21:00:00,31944.0
2018-02-18 22:00:00,31228.0
2018-02-18 23:00:00,29984.0
2018-02-19 00:00:00,28793.0
2018-02-19 01:00:00,27940.0
2018-02-19 02:00:00,27450.0
2018-02-19 03:00:00,27222.0
2018-02-19 04:00:00,27270.0
2018-02-19 05:00:00,27878.0
2018-02-19 06:00:00,29425.0
2018-02-19 07:00:00,31463.0
2018-02-19 08:00:00,32662.0
2018-02-19 09:00:00,33025.0
2018-02-19 10:00:00,32984.0
2018-02-19 11:00:00,33175.0
2018-02-19 12:00:00,33369.0
2018-02-19 13:00:00,33205.0
2018-02-19 14:00:00,33046.0
2018-02-19 15:00:00,32794.0
2018-02-19 16:00:00,32737.0
2018-02-19 17:00:00,33152.0
2018-02-19 18:00:00,34356.0
2018-02-19 19:00:00,34852.0
2018-02-19 20:00:00,34241.0
2018-02-19 21:00:00,33154.0
2018-02-19 22:00:00,31389.0
2018-02-19 23:00:00,29164.0
2018-02-20 00:00:00,27114.0
2018-02-20 01:00:00,25608.0
2018-02-20 02:00:00,24789.0
2018-02-20 03:00:00,24367.0
2018-02-20 04:00:00,24304.0
2018-02-20 05:00:00,24982.0
2018-02-20 06:00:00,26866.0
2018-02-20 07:00:00,29980.0
2018-02-20 08:00:00,31297.0
2018-02-20 09:00:00,31238.0
2018-02-20 10:00:00,30646.0
2018-02-20 11:00:00,30187.0
2018-02-20 12:00:00,29477.0
2018-02-20 13:00:00,28637.0
2018-02-20 14:00:00,28438.0
2018-02-20 15:00:00,28419.0
2018-02-20 16:00:00,28633.0
2018-02-20 17:00:00,29209.0
2018-02-20 18:00:00,30271.0
2018-02-20 19:00:00,31753.0
2018-02-20 20:00:00,31431.0
2018-02-20 21:00:00,30486.0
2018-02-20 22:00:00,28855.0
2018-02-20 23:00:00,26720.0
2018-02-21 00:00:00,24692.0
2018-02-21 01:00:00,23205.0
2018-02-21 02:00:00,22453.0
2018-02-21 03:00:00,22039.0
2018-02-21 04:00:00,21981.0
2018-02-21 05:00:00,22615.0
2018-02-21 06:00:00,24492.0
2018-02-21 07:00:00,27643.0
2018-02-21 08:00:00,29136.0
2018-02-21 09:00:00,29279.0
2018-02-21 10:00:00,29211.0
2018-02-21 11:00:00,28750.0
2018-02-21 12:00:00,28595.0
2018-02-21 13:00:00,28648.0
2018-02-21 14:00:00,28904.0
2018-02-21 15:00:00,29116.0
2018-02-21 16:00:00,29408.0
2018-02-21 17:00:00,30091.0
2018-02-21 18:00:00,31019.0
2018-02-21 19:00:00,32214.0
2018-02-21 20:00:00,31775.0
2018-02-21 21:00:00,30755.0
2018-02-21 22:00:00,29000.0
2018-02-21 23:00:00,26719.0
2018-02-22 00:00:00,24617.0
2018-02-22 01:00:00,23120.0
2018-02-22 02:00:00,22241.0
2018-02-22 03:00:00,21697.0
2018-02-22 04:00:00,21639.0
2018-02-22 05:00:00,22244.0
2018-02-22 06:00:00,24077.0
2018-02-22 07:00:00,27415.0
2018-02-22 08:00:00,29337.0
2018-02-22 09:00:00,30019.0
2018-02-22 10:00:00,30465.0
2018-02-22 11:00:00,30836.0
2018-02-22 12:00:00,31009.0
2018-02-22 13:00:00,31060.0
2018-02-22 14:00:00,31183.0
2018-02-22 15:00:00,31287.0
2018-02-22 16:00:00,31627.0
2018-02-22 17:00:00,32431.0
2018-02-22 18:00:00,33546.0
2018-02-22 19:00:00,34250.0
2018-02-22 20:00:00,33950.0
2018-02-22 21:00:00,33169.0
2018-02-22 22:00:00,31733.0
2018-02-22 23:00:00,29669.0
2018-02-23 00:00:00,27776.0
2018-02-23 01:00:00,26418.0
2018-02-23 02:00:00,25598.0
2018-02-23 03:00:00,25298.0
2018-02-23 04:00:00,25397.0
2018-02-23 05:00:00,26050.0
2018-02-23 06:00:00,28158.0
2018-02-23 07:00:00,31374.0
2018-02-23 08:00:00,33114.0
2018-02-23 09:00:00,33576.0
2018-02-23 10:00:00,33713.0
2018-02-23 11:00:00,33763.0
2018-02-23 12:00:00,33514.0
2018-02-23 13:00:00,33185.0
2018-02-23 14:00:00,32939.0
2018-02-23 15:00:00,32615.0
2018-02-23 16:00:00,32566.0
2018-02-23 17:00:00,32925.0
2018-02-23 18:00:00,33719.0
2018-02-23 19:00:00,34011.0
2018-02-23 20:00:00,33243.0
2018-02-23 21:00:00,32300.0
2018-02-23 22:00:00,30997.0
2018-02-23 23:00:00,29215.0
2018-02-24 00:00:00,27316.0
2018-02-24 01:00:00,25835.0
2018-02-24 02:00:00,24885.0
2018-02-24 03:00:00,24302.0
2018-02-24 04:00:00,24036.0
2018-02-24 05:00:00,24160.0
2018-02-24 06:00:00,24791.0
2018-02-24 07:00:00,25854.0
2018-02-24 08:00:00,26736.0
2018-02-24 09:00:00,27818.0
2018-02-24 10:00:00,28413.0
2018-02-24 11:00:00,28970.0
2018-02-24 12:00:00,29089.0
2018-02-24 13:00:00,28897.0
2018-02-24 14:00:00,28745.0
2018-02-24 15:00:00,28482.0
2018-02-24 16:00:00,28486.0
2018-02-24 17:00:00,28921.0
2018-02-24 18:00:00,29755.0
2018-02-24 19:00:00,30427.0
2018-02-24 20:00:00,29990.0
2018-02-24 21:00:00,29378.0
2018-02-24 22:00:00,28467.0
2018-02-24 23:00:00,27135.0
2018-02-25 00:00:00,25760.0
2018-02-25 01:00:00,24539.0
2018-02-25 02:00:00,23816.0
2018-02-25 03:00:00,23360.0
2018-02-25 04:00:00,23190.0
2018-02-25 05:00:00,23345.0
2018-02-25 06:00:00,23855.0
2018-02-25 07:00:00,24810.0
2018-02-25 08:00:00,25725.0
2018-02-25 09:00:00,27102.0
2018-02-25 10:00:00,28189.0
2018-02-25 11:00:00,28796.0
2018-02-25 12:00:00,28957.0
2018-02-25 13:00:00,28934.0
2018-02-25 14:00:00,28739.0
2018-02-25 15:00:00,28462.0
2018-02-25 16:00:00,28436.0
2018-02-25 17:00:00,28962.0
2018-02-25 18:00:00,30122.0
2018-02-25 19:00:00,31237.0
2018-02-25 20:00:00,31022.0
2018-02-25 21:00:00,30320.0
2018-02-25 22:00:00,28989.0
2018-02-25 23:00:00,27238.0
2018-02-26 00:00:00,25560.0
2018-02-26 01:00:00,24391.0
2018-02-26 02:00:00,23792.0
2018-02-26 03:00:00,23555.0
2018-02-26 04:00:00,23616.0
2018-02-26 05:00:00,24485.0
2018-02-26 06:00:00,26618.0
2018-02-26 07:00:00,29935.0
2018-02-26 08:00:00,31573.0
2018-02-26 09:00:00,31916.0
2018-02-26 10:00:00,31992.0
2018-02-26 11:00:00,31780.0
2018-02-26 12:00:00,31308.0
2018-02-26 13:00:00,30737.0
2018-02-26 14:00:00,30230.0
2018-02-26 15:00:00,30004.0
2018-02-26 16:00:00,30041.0
2018-02-26 17:00:00,30621.0
2018-02-26 18:00:00,31750.0
2018-02-26 19:00:00,33431.0
2018-02-26 20:00:00,33579.0
2018-02-26 21:00:00,33084.0
2018-02-26 22:00:00,31871.0
2018-02-26 23:00:00,29895.0
2018-02-27 00:00:00,28183.0
2018-02-27 01:00:00,27004.0
2018-02-27 02:00:00,26498.0
2018-02-27 03:00:00,26419.0
2018-02-27 04:00:00,26677.0
2018-02-27 05:00:00,27717.0
2018-02-27 06:00:00,30110.0
2018-02-27 07:00:00,33527.0
2018-02-27 08:00:00,34325.0
2018-02-27 09:00:00,32740.0
2018-02-27 10:00:00,31014.0
2018-02-27 11:00:00,29935.0
2018-02-27 12:00:00,29157.0
2018-02-27 13:00:00,28539.0
2018-02-27 14:00:00,28239.0
2018-02-27 15:00:00,27999.0
2018-02-27 16:00:00,28166.0
2018-02-27 17:00:00,28897.0
2018-02-27 18:00:00,30354.0
2018-02-27 19:00:00,32394.0
2018-02-27 20:00:00,32650.0
2018-02-27 21:00:00,32172.0
2018-02-27 22:00:00,30949.0
2018-02-27 23:00:00,28992.0
2018-02-28 00:00:00,27301.0
2018-02-28 01:00:00,26102.0
2018-02-28 02:00:00,25488.0
2018-02-28 03:00:00,25289.0
2018-02-28 04:00:00,25405.0
2018-02-28 05:00:00,26246.0
2018-02-28 06:00:00,28414.0
2018-02-28 07:00:00,31657.0
2018-02-28 08:00:00,32821.0
2018-02-28 09:00:00,32155.0
2018-02-28 10:00:00,30899.0
2018-02-28 11:00:00,29765.0
2018-02-28 12:00:00,28986.0
2018-02-28 13:00:00,28389.0
2018-02-28 14:00:00,28190.0
2018-02-28 15:00:00,28063.0
2018-02-28 16:00:00,28387.0
2018-02-28 17:00:00,29043.0
2018-02-28 18:00:00,30214.0
2018-02-28 19:00:00,31800.0
2018-02-28 20:00:00,31683.0
2018-02-28 21:00:00,30861.0
2018-02-28 22:00:00,29480.0
2018-02-28 23:00:00,27326.0
2018-03-01 00:00:00,25496.0
2018-03-01 01:00:00,24163.0
2018-03-01 02:00:00,23535.0
2018-03-01 03:00:00,23274.0
2018-03-01 04:00:00,23376.0
2018-03-01 05:00:00,24134.0
2018-03-01 06:00:00,26292.0
2018-03-01 07:00:00,29531.0
2018-03-01 08:00:00,30904.0
2018-03-01 09:00:00,30836.0
2018-03-01 10:00:00,30637.0
2018-03-01 11:00:00,30377.0
2018-03-01 12:00:00,30154.0
2018-03-01 13:00:00,29736.0
2018-03-01 14:00:00,29776.0
2018-03-01 15:00:00,29875.0
2018-03-01 16:00:00,29994.0
2018-03-01 17:00:00,30752.0
2018-03-01 18:00:00,31912.0
2018-03-01 19:00:00,32630.0
2018-03-01 20:00:00,32241.0
2018-03-01 21:00:00,31536.0
2018-03-01 22:00:00,30082.0
2018-03-01 23:00:00,28042.0
2018-03-02 00:00:00,26148.0
2018-03-02 01:00:00,24846.0
2018-03-02 02:00:00,24295.0
2018-03-02 03:00:00,24123.0
2018-03-02 04:00:00,24378.0
2018-03-02 05:00:00,25262.0
2018-03-02 06:00:00,27389.0
2018-03-02 07:00:00,30603.0
2018-03-02 08:00:00,32597.0
2018-03-02 09:00:00,33689.0
2018-03-02 10:00:00,34080.0
2018-03-02 11:00:00,34282.0
2018-03-02 12:00:00,34149.0
2018-03-02 13:00:00,33964.0
2018-03-02 14:00:00,33887.0
2018-03-02 15:00:00,33415.0
2018-03-02 16:00:00,32973.0
2018-03-02 17:00:00,33000.0
2018-03-02 18:00:00,33759.0
2018-03-02 19:00:00,34516.0
2018-03-02 20:00:00,34045.0
2018-03-02 21:00:00,33138.0
2018-03-02 22:00:00,31871.0
2018-03-02 23:00:00,30185.0
2018-03-03 00:00:00,28531.0
2018-03-03 01:00:00,27251.0
2018-03-03 02:00:00,26545.0
2018-03-03 03:00:00,26220.0
2018-03-03 04:00:00,26067.0
2018-03-03 05:00:00,26359.0
2018-03-03 06:00:00,27082.0
2018-03-03 07:00:00,28137.0
2018-03-03 08:00:00,28985.0
2018-03-03 09:00:00,29713.0
2018-03-03 10:00:00,29626.0
2018-03-03 11:00:00,29142.0
2018-03-03 12:00:00,28414.0
2018-03-03 13:00:00,27819.0
2018-03-03 14:00:00,27251.0
2018-03-03 15:00:00,27038.0
2018-03-03 16:00:00,27367.0
2018-03-03 17:00:00,28181.0
2018-03-03 18:00:00,29487.0
2018-03-03 19:00:00,31256.0
2018-03-03 20:00:00,31446.0
2018-03-03 21:00:00,31119.0
2018-03-03 22:00:00,30366.0
2018-03-03 23:00:00,29081.0
2018-03-04 00:00:00,27651.0
2018-03-04 01:00:00,26464.0
2018-03-04 02:00:00,25676.0
2018-03-04 03:00:00,25238.0
2018-03-04 04:00:00,25082.0
2018-03-04 05:00:00,25257.0
2018-03-04 06:00:00,25866.0
2018-03-04 07:00:00,26740.0
2018-03-04 08:00:00,27486.0
2018-03-04 09:00:00,28302.0
2018-03-04 10:00:00,28613.0
2018-03-04 11:00:00,28343.0
2018-03-04 12:00:00,27692.0
2018-03-04 13:00:00,27200.0
2018-03-04 14:00:00,26728.0
2018-03-04 15:00:00,26338.0
2018-03-04 16:00:00,26465.0
2018-03-04 17:00:00,27499.0
2018-03-04 18:00:00,29434.0
2018-03-04 19:00:00,31993.0
2018-03-04 20:00:00,32652.0
2018-03-04 21:00:00,32447.0
2018-03-04 22:00:00,31549.0
2018-03-04 23:00:00,30099.0
2018-03-05 00:00:00,28766.0
2018-03-05 01:00:00,27780.0
2018-03-05 02:00:00,27389.0
2018-03-05 03:00:00,27393.0
2018-03-05 04:00:00,27685.0
2018-03-05 05:00:00,28744.0
2018-03-05 06:00:00,31091.0
2018-03-05 07:00:00,34344.0
2018-03-05 08:00:00,35073.0
2018-03-05 09:00:00,33912.0
2018-03-05 10:00:00,32719.0
2018-03-05 11:00:00,32141.0
2018-03-05 12:00:00,31578.0
2018-03-05 13:00:00,31130.0
2018-03-05 14:00:00,30820.0
2018-03-05 15:00:00,30473.0
2018-03-05 16:00:00,30511.0
2018-03-05 17:00:00,31227.0
2018-03-05 18:00:00,32710.0
2018-03-05 19:00:00,34868.0
2018-03-05 20:00:00,35208.0
2018-03-05 21:00:00,34653.0
2018-03-05 22:00:00,33313.0
2018-03-05 23:00:00,31307.0
2018-03-06 00:00:00,29547.0
2018-03-06 01:00:00,28375.0
2018-03-06 02:00:00,28001.0
2018-03-06 03:00:00,27916.0
2018-03-06 04:00:00,28244.0
2018-03-06 05:00:00,29331.0
2018-03-06 06:00:00,31762.0
2018-03-06 07:00:00,34937.0
2018-03-06 08:00:00,35598.0
2018-03-06 09:00:00,34208.0
2018-03-06 10:00:00,32942.0
2018-03-06 11:00:00,31972.0
2018-03-06 12:00:00,31158.0
2018-03-06 13:00:00,30448.0
2018-03-06 14:00:00,30322.0
2018-03-06 15:00:00,30378.0
2018-03-06 16:00:00,30849.0
